"year","from","to","bundesland","variable_x","variable_y","R-value","p_value_x1","p_value_x2","vif","f-statistic","population_density"
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.949754651881631,5.90107339770763e-06,7.37744853633014e-23,12.5480821463647,"< 2.22e-16",526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.506372501637197,0.000884450059355959,0.236880486362374,12.5480821463647,"3.7634e-11",526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.490425057655525,3.1463301119974e-07,0.000297949825775714,12.5480821463647,"1.1094e-10",526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.933855609854004,0.00886574290364676,2.93185409181279e-17,12.5480821463647,"< 2.22e-16",526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.978391258417322,12.5480821463647,"< 2.22e-16",526
"2020","2020-02-15","2020-05-25","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,1,0,12.5480821463648,"< 2.22e-16",526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.706839618956538,0.00444917491951035,1.27113584570724e-19,1.13953445438246,"< 2.22e-16",526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.0682128941582444,0.0357155563647748,0.187201841523908,1.13953445438246,"0.090525",526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.416680721661904,0.00908648375764107,1.6436225318605e-09,1.13953445438246,"1.0985e-08",526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.796874492996834,5.27789483815713e-07,3.28621273613779e-19,1.13953445438246,"< 2.22e-16",526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.189184260387187,1.13953445438246,"< 2.22e-16",526
"2020","2020-09-11","2020-12-20","North Rhine-Westphalia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,3.68221580818045e-05,0,1.13953445438246,"< 2.22e-16",526
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.950080812746292,2.97807934277221e-09,6.49561754374545e-28,8.91843035993304,"< 2.22e-16",206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.545863883806082,0.000786365564063728,0.602394679077425,8.91843035993304,"2.2097e-12",206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.424959572158804,1.274063734697e-08,2.6836172903476e-06,8.91843035993304,"6.7569e-09",206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.909707290637875,1.24894413944648e-05,3.28668887736982e-20,8.91843035993304,"< 2.22e-16",206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.330846782615478,8.91843035993305,"< 2.22e-16",206
"2020","2020-02-15","2020-05-25","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,8.60007683109156e-22,0,8.91843035993305,"< 2.22e-16",206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.839325374808556,0.000142865126892595,2.165508642623e-28,1.15395296101014,"< 2.22e-16",206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.0633843942219287,0.105499656766468,0.494175344542142,1.15395296101014,"0.10792",206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.803007298865444,6.01133477271434e-11,1.54135850782664e-25,1.15395296101014,"< 2.22e-16",206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.935861936627912,0.105682419402463,1.03218492632509e-39,1.15395296101014,"< 2.22e-16",206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.093926297249629,1.15395296101014,"< 2.22e-16",206
"2020","2020-09-11","2020-12-20","Rhineland-Palatinate","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,0.00186424950723702,0,1.15395296101014,"< 2.22e-16",206
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.892365274503651,0.21948931994544,1.81971298762985e-13,8.82486907336734,"< 2.22e-16",107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.591610604585319,0.0219941133674767,0.302452703834838,8.82486907336735,"5.9777e-14",107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.646606108357233,3.23911035664076e-16,3.26286673729288e-13,8.82486907336731,"4.3733e-16",107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.905666856442649,0.119423134160003,4.10983825607536e-15,8.82486907336733,"< 2.22e-16",107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.656303034515405,8.82486907336732,"< 2.22e-16",107
"2020","2020-02-15","2020-05-25","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,4.58684588618238e-21,0,8.82486907336734,"< 2.22e-16",107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.673699938782597,0.389041514472965,1.66918630934646e-17,1.1220907059286,"< 2.22e-16",107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.106773164741688,0.00786761826913086,0.877008686736667,1.1220907059286,"0.021513",107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.828598978281948,5.13203695844307e-11,1.33137122682688e-27,1.1220907059286,"< 2.22e-16",107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.876937160795889,0.00132113008300622,1.81104099910208e-29,1.1220907059286,"< 2.22e-16",107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.0980430183987938,1.1220907059286,"< 2.22e-16",107
"2020","2020-09-11","2020-12-20","Saxony-Anhalt","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,1.18176959144996e-05,0,1.1220907059286,"< 2.22e-16",107
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.887002823508482,0.164488356334668,5.88568390023556e-16,6.19991054730275,"< 2.22e-16",221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.604826784301871,8.8328619976798e-05,0.936972128634051,6.19991054730276,"1.9533e-14",221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.524166753423884,3.58704245515131e-12,1.8131818327213e-09,6.19991054730275,"1.0801e-11",221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.933438677825803,0.015174410739386,1.0392300996568e-22,6.19991054730276,"< 2.22e-16",221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.870090461853128,6.19991054730275,"< 2.22e-16",221
"2020","2020-02-15","2020-05-25","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,9.62158909647658e-15,0,6.19991054730274,"< 2.22e-16",221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.811779882832112,0.423049006148384,9.06954476583264e-21,1.76443194728137,"< 2.22e-16",221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.517020546644939,2.06538896073989e-09,0.438347986644394,1.76443194728137,"1.793e-11",221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.702526213589996,7.72058219212225e-13,1.51628605910454e-19,1.76443194728137,"< 2.22e-16",221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.91560627956068,0.429244278710286,4.3725116149468e-30,1.76443194728137,"< 2.22e-16",221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.360017953941427,1.76443194728137,"< 2.22e-16",221
"2020","2020-09-11","2020-12-20","Saxony","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,4.35470045389873e-10,0,1.76443194728137,"< 2.22e-16",221
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.914466694617665,0.265481637909338,1.61172992189155e-15,8.49111958203749,"< 2.22e-16",132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.592096355903864,0.0175924590300986,0.311326448320902,8.49111958203754,"5.7406e-14",132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.746765664037582,3.298169755828e-21,8.90468359565621e-18,8.49111958203749,"< 2.22e-16",132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.936839448432406,3.77046299125574e-06,5.44832099589894e-24,8.49111958203747,"< 2.22e-16",132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.729848935045323,8.49111958203749,"< 2.22e-16",132
"2020","2020-02-15","2020-05-25","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,1,0,8.49111958203749,"< 2.22e-16",132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.611204633971774,0.026204136988593,2.57818349119859e-15,1.17387122725562,"1.1234e-14",132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.022381714483559,0.331338428076162,0.73633844589727,1.17387122725562,"0.46319",132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.842213331180568,5.40811001394403e-11,5.79342628326793e-29,1.17387122725562,"< 2.22e-16",132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.896114929039571,5.10454840911904e-08,2.95996298518471e-29,1.17387122725562,"< 2.22e-16",132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.157762376111246,1.17387122725562,"< 2.22e-16",132
"2020","2020-09-11","2020-12-20","Thuringia","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,0.131642636786129,0,1.17387122725562,"< 2.22e-16",132
"2020","2020-02-15","2020-05-25","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.943948525316251,0.773572867282333,1.27238712481568e-11,18.586947401125,"< 2.22e-16",1624
"2020","2020-02-15","2020-05-25","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.437488107467365,0.00916167751828562,0.301267109723007,18.586947401125,"3.1951e-09",1624
"2020","2020-02-15","2020-05-25","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.468751785300708,2.56861695847655e-10,5.19407466940353e-09,18.5869474011251,"4.5721e-10",1624
"2020","2020-02-15","2020-05-25","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.946409072279784,0.489485859491779,3.17037344968897e-10,18.5869474011249,"< 2.22e-16",1624
"2020","2020-02-15","2020-05-25","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.849353545255071,18.5869474011249,"< 2.22e-16",1624
"2020","2020-02-15","2020-05-25","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,5.50214090591864e-09,0,18.586947401125,"< 2.22e-16",1624
"2020","2020-09-11","2020-12-20","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.751171370177513,0.00141724162187604,1.23669861623487e-21,1.25008211644183,"< 2.22e-16",1624
"2020","2020-09-11","2020-12-20","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.136375581337556,0.00277484508605985,0.652994952236717,1.25008211644183,"0.0068399",1624
"2020","2020-09-11","2020-12-20","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.63873024225118,6.20594848323816e-05,1.21005043689849e-16,1.25008211644183,"9.2528e-16",1624
"2020","2020-09-11","2020-12-20","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.792076262558344,0.50471853550931,7.71685397722296e-22,1.25008211644183,"< 2.22e-16",1624
"2020","2020-09-11","2020-12-20","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.115962073061339,1.25008211644183,"< 2.22e-16",1624
"2020","2020-09-11","2020-12-20","Bremen","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,0.000289200015183059,0,1.25008211644183,"< 2.22e-16",1624
"2021","2021-02-15","2021-05-25","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.898503929087367,0.948812359945901,1.7128750198417e-22,2.96282417324578,"< 2.22e-16",4118
"2021","2021-02-15","2021-05-25","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.820979730674749,1.83724192813517e-12,0.0408612842420011,2.96282417324578,"< 2.22e-16",4118
"2021","2021-02-15","2021-05-25","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.647217498797218,6.32879253458773e-14,2.96528322608342e-17,2.96282417324578,"2.449e-16",4118
"2021","2021-02-15","2021-05-25","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.961628943236196,0.00347411762928401,1.85662616381275e-32,2.96282417324578,"< 2.22e-16",4118
"2021","2021-02-15","2021-05-25","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.106799870374926,2.96282417324578,"< 2.22e-16",4118
"2021","2021-02-15","2021-05-25","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,8.24749929071982e-12,0,2.96282417324578,"< 2.22e-16",4118
"2021","2021-09-11","2021-12-20","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.395400428654989,0.284004816585933,2.52592009992437e-08,1.029997028375,"3.7146e-08",4118
"2021","2021-09-11","2021-12-20","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.408416929002384,2.46830286886442e-08,0.000409096600759603,1.029997028375,"1.7723e-08",4118
"2021","2021-09-11","2021-12-20","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.738010733499055,0.425360237005296,2.57467375578286e-21,1.029997028375,"< 2.22e-16",4118
"2021","2021-09-11","2021-12-20","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.785275978828846,1.84206087006797e-09,9.86840786890933e-20,1.029997028375,"< 2.22e-16",4118
"2021","2021-09-11","2021-12-20","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.0899932288440188,1.029997028375,"< 2.22e-16",4118
"2021","2021-09-11","2021-12-20","Berlin","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,0.147288450891242,0,1.029997028375,"< 2.22e-16",4118
"2021","2021-02-15","2021-05-25","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.853326210098932,1.4001918415774e-12,1.05173715980152e-23,6.13992279754737,"< 2.22e-16",186
"2021","2021-02-15","2021-05-25","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.837200276012902,0.0439360155915897,2.95835624798123e-07,6.13992279754737,"< 2.22e-16",186
"2021","2021-02-15","2021-05-25","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.538836841893565,3.29737815064468e-13,1.19307039657999e-11,6.13992279754738,"2.5292e-12",186
"2021","2021-02-15","2021-05-25","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.891800225606883,0.000623927208471417,6.91321592569569e-20,6.13992279754737,"< 2.22e-16",186
"2021","2021-02-15","2021-05-25","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.134708845707876,6.13992279754738,"< 2.22e-16",186
"2021","2021-02-15","2021-05-25","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,1.42282428369576e-08,0,6.13992279754736,"< 2.22e-16",186
"2021","2021-09-11","2021-12-20","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.796658694432654,0.236879680184555,1.33432229030896e-20,1.68404600552401,"< 2.22e-16",186
"2021","2021-09-11","2021-12-20","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.741268357783963,5.01773594966022e-16,0.795588775212952,1.68404600552401,"< 2.22e-16",186
"2021","2021-09-11","2021-12-20","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.720925320419491,1.63089335160633e-11,1.66489587131998e-20,1.68404600552401,"< 2.22e-16",186
"2021","2021-09-11","2021-12-20","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.89485040935655,2.86943615514554e-08,1.65436978972827e-32,1.68404600552401,"< 2.22e-16",186
"2021","2021-09-11","2021-12-20","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.17699798558915,1.68404600552401,"< 2.22e-16",186
"2021","2021-09-11","2021-12-20","Bavaria","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,3.72165772738758e-08,0,1.68404600552401,"< 2.22e-16",186
"2021","2021-02-15","2021-05-25","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.898337247525419,0.0051960909082669,4.78524742092824e-23,3.99658259991044,"< 2.22e-16",2446
"2021","2021-02-15","2021-05-25","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.879039029447832,2.89239758340833e-08,1.13008999665761e-06,3.99658259991043,"< 2.22e-16",2446
"2021","2021-02-15","2021-05-25","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.368466148184655,1.80268226277894e-07,2.32680773052048e-08,3.99658259991043,"1.2992e-07",2446
"2021","2021-02-15","2021-05-25","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.944947140281135,0.451627678136832,1.38200170243712e-27,3.99658259991044,"< 2.22e-16",2446
"2021","2021-02-15","2021-05-25","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.164690117585308,3.99658259991044,"< 2.22e-16",2446
"2021","2021-02-15","2021-05-25","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,1.78745867459652e-15,0,3.99658259991044,"< 2.22e-16",2446
"2021","2021-09-11","2021-12-20","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.063110055152058,0.416693616576207,0.0460028667378228,1.00538307269751,"0.109",2446
"2021","2021-09-11","2021-12-20","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.378053521400103,1.0036012766597e-06,0.00264115247394861,1.00538307269751,"9.7186e-08",2446
"2021","2021-09-11","2021-12-20","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.666079538922206,0.0147436672698617,5.06975585139468e-17,1.00538307269751,"< 2.22e-16",2446
"2021","2021-09-11","2021-12-20","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.717423419139689,1.7506878428431e-07,9.60109744754538e-19,1.00538307269751,"< 2.22e-16",2446
"2021","2021-09-11","2021-12-20","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.0692882014903424,1.00538307269751,"< 2.22e-16",2446
"2021","2021-09-11","2021-12-20","Hamburg","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,0.515883632023319,0,1.00538307269751,"< 2.22e-16",2446
"2021","2021-02-15","2021-05-25","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.791279080551673,6.24533674224783e-10,8.75454608994054e-18,9.22891963968858,"< 2.22e-16",384
"2021","2021-02-15","2021-05-25","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.813900438207098,0.749464256394528,8.41263920354134e-07,9.22891963968862,"< 2.22e-16",384
"2021","2021-02-15","2021-05-25","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.310281558789293,1.4752882719008e-06,4.10435471042883e-05,9.22891963968859,"2.7176e-06",384
"2021","2021-02-15","2021-05-25","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.839265439128795,0.268760934191067,3.95531380592018e-10,9.22891963968857,"< 2.22e-16",384
"2021","2021-02-15","2021-05-25","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.579630176563892,9.2289196396886,"< 2.22e-16",384
"2021","2021-02-15","2021-05-25","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,1.72419800366664e-11,0,9.22891963968858,"< 2.22e-16",384
"2021","2021-09-11","2021-12-20","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","retail_and_recreation_percent_change_from_baseline",0.716581898833843,0.00554894530277636,9.06982011110249e-09,2.18342450347818,"< 2.22e-16",384
"2021","2021-09-11","2021-12-20","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline",0.726880487308959,2.38568674016137e-14,0.457238389539217,2.18342450347818,"< 2.22e-16",384
"2021","2021-09-11","2021-12-20","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","parks_percent_change_from_baseline",0.392227198806963,1.04058048665273e-07,2.04635498421934e-08,2.18342450347818,"4.4382e-08",384
"2021","2021-09-11","2021-12-20","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","transit_stations_percent_change_from_baseline",0.752037669190882,0.0175662081619672,2.21413389160454e-17,2.18342450347818,"< 2.22e-16",384
"2021","2021-09-11","2021-12-20","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","workplaces_percent_change_from_baseline",1,0,0.362453966174921,2.18342450347818,"< 2.22e-16",384
"2021","2021-09-11","2021-12-20","Saarland","workplaces_percent_change_from_baseline + residential_percent_change_from_baseline","residential_percent_change_from_baseline",1,1.05314548222152e-09,0,2.18342450347818,"< 2.22e-16",384
